"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(ElectroPuls (0,1) Waveform)","Position(ElectroPuls (0,1):Position) (mm)","Load(ElectroPuls (0,1):Load) (N)","Displacement(ElectroPuls (0,1):Digital Position) (mm)",
51284,11036,1,1,2,1,-5.00039655223506,3.24664660729468,-1.10231065596956,
51288,11040,1,1,2,1,-5.00075239195606,3.24536417610943,-1.10252825017118,
51292,11044,1,1,2,1,-5.00109929098056,3.24568385258317,-1.1029168351938,
51296,11048,1,1,2,1,-5.00065851464273,3.25183663517237,-1.10248622889753,
51300,11052,1,1,2,1,-5.00055122628464,3.24384961277246,-1.10246667112388,
51304,11056,1,1,2,1,-5.00034737840427,3.24773648753762,-1.10211664285502,
51308,11060,1,1,2,1,-5.00060844674229,3.25052649714053,-1.10228103991233,
51312,11064,1,1,2,1,-5.00053155675232,3.24628269299865,-1.10229188050687,
51316,11068,1,1,2,1,-5.00083732857289,3.24625172652304,-1.10262145693243,
51320,11072,1,1,2,1,-5.00038895264303,3.2514613121748,-1.10221264358394,
51324,11076,1,1,2,1,-5.00054765000604,3.24493390507996,-1.10252187992491,
51328,11080,1,1,2,1,-5.0004765714688,3.24629922397435,-1.10231702621584,
51332,11084,1,1,2,1,-5.00043365612556,3.25088039971888,-1.10247929985772,
51336,11088,1,1,2,1,-5.00054809704086,3.24247335083783,-1.10238274033528,
51340,11092,1,1,2,1,-5.00067103161784,3.24623240157962,-1.10247315312886,
51344,11096,1,1,2,1,-5.00056776657318,3.24882054701447,-1.10234530116859,
51348,11100,1,1,2,1,-5.00046450152852,3.24306474067271,-1.10252087409655,
51352,11104,1,1,2,1,-5.0005592729115,3.24794952757657,-1.10241839136266,
51356,11108,1,1,2,1,-5.00044527903103,3.24908504262567,-1.10243370230546,
51360,11112,1,1,2,1,-5.0005293215782,3.24255949817598,-1.10252892072342,
51364,11116,1,1,2,1,-5.00066164388651,3.24788852594793,-1.10256926561648,
51368,11120,1,1,2,1,-5.00041219845395,3.24562611058354,-1.10241570915371,
51372,11124,1,1,2,1,-5.00058341279207,3.24452784843743,-1.1023933574124,
51376,11128,1,1,2,1,-5.00045869007579,3.25086433440447,-1.10250086928808,
51380,11132,1,1,2,1,-5.00048953547874,3.2456717453897,-1.10252657379059,
51384,11136,1,1,2,1,-5.00069964184667,3.24805988930166,-1.10251841540501,
51388,11140,1,1,2,1,-5.00072333469241,3.24756815098226,-1.10241749729301,
51392,11144,1,1,2,1,-5.00079083695105,3.24524519965053,-1.10264079118866,
51396,11148,1,1,2,1,-5.00063169255321,3.24710248969495,-1.10260469312645,
51400,11152,1,1,2,1,-5.00053602710058,3.24831181205809,-1.10227276976805,
51404,11156,1,1,2,1,-5.00074523939886,3.24776745401323,-1.10247639413135,
51408,11160,1,1,2,1,-5.00073272242375,3.24325286783278,-1.1025541781911,
51412,11164,1,1,2,1,-5.00069561853324,3.24887060560286,-1.10245773042736,
51416,11168,1,1,2,1,-5.00072109951829,3.24578327126801,-1.10254020835278,
51420,11172,1,1,2,1,-5.00053155675232,3.24784172698855,-1.1025336145891,
51424,11176,1,1,2,1,-5.00060040011543,3.24854953214526,-1.10224382426306,
51428,11180,1,1,2,1,-5.00081676497092,3.24263004586101,-1.10259731705182,
51432,11184,1,1,2,1,-5.00075283899089,3.24404239654541,-1.10279099489024,
51436,11188,1,1,2,1,-5.00056419029458,3.25002940371633,-1.10242520864376,
51440,11192,1,1,2,1,-5.00070634736905,3.2453837338835,-1.10248466427564,
51444,11196,1,1,2,1,-5.00073853387648,3.2467704731971,-1.10245560701194,
51448,11200,1,1,2,1,-5.00049489989664,3.25039215385914,-1.10234753634272,
51452,11204,1,1,2,1,-5.00036436572763,3.24662355706096,-1.10220873202921,
51456,11208,1,1,2,1,-5.00092181815489,3.24652227573097,-1.10280619407433,
51460,11212,1,1,2,1,-5.00051144018518,3.2482196111232,-1.10221387292971,
51464,11216,1,1,2,1,-5.00054496779709,3.2468952704221,-1.10224661823072,
51468,11220,1,1,2,1,-5.00070232405562,3.24829202145338,-1.10261810417124,
51472,11224,1,1,2,1,-5.00055033221499,3.24675906449556,-1.1022376775342,
51476,11228,1,1,2,1,-5.00061112895124,3.24350316077471,-1.10239637489748,
51480,11232,1,1,2,1,-5.00037598863309,3.24921845458448,-1.10244163717362,
51484,11236,1,1,2,1,-5.00071573510038,3.24510969221592,-1.10262156869114,
51488,11240,1,1,2,1,-5.00087756170717,3.24580306187272,-1.10287134940024,
51492,11244,1,1,2,1,-5.00038627043407,3.24963545426726,-1.10239179279051,
51496,11248,1,1,2,1,-5.00080558910028,3.24424030259252,-1.10285391504202,
51500,11252,1,1,2,1,-5.00031519189684,3.24620096944273,-1.10219565626054,
51504,11256,1,1,2,1,-5.00035631910077,3.24903498403728,-1.10234854217108,
51508,11260,1,1,2,1,-5.00060352935921,3.2431788276881,-1.10254210825079,
51512,11264,1,1,2,1,-5.00027451172773,3.24246264062822,-1.10218615677049,
51516,11268,1,1,2,1,-5.00055882587667,3.24617465957999,-1.10226952876556,
51520,11272,1,1,2,1,-5.00053066268267,3.24260094203055,-1.10222493704165,
51524,11276,1,1,2,1,-5.00051591053344,3.24601121246815,-1.10241649146465,
51528,11280,1,1,2,1,-5.00057760133934,3.24911461211741,-1.10238799299448,
51532,11284,1,1,2,1,-5.00091421856285,3.24407173320651,-1.10268828863894,
51536,11288,1,1,2,1,-5.0005610610508,3.24939610436559,-1.10243705506665,
51540,11292,1,1,2,1,-5.00060934081194,3.24651598930359,-1.1024276673353,
51544,11296,1,1,2,1,-5.00060352935921,3.24707431718707,-1.10242431457411,
51548,11300,1,1,2,1,-5.00083464636394,3.24752693995833,-1.10256256009409,
51552,11304,1,1,2,1,-5.00050741687175,3.24641261249781,-1.10230059768598,
51556,11308,1,1,2,1,-5.00049847617525,3.24759911745787,-1.1024909227632,
51560,11312,1,1,2,1,-5.0004747833295,3.24432994239032,-1.10235021855168,
51564,11316,1,1,2,1,-5.00049489989664,3.24240047484636,-1.10223197784017,
51568,11320,1,1,2,1,-5.00048774733944,3.24775907211006,-1.10235155965616,
51572,11324,1,1,2,1,-5.00072199358794,3.24552948586643,-1.10263699139264,
51576,11328,1,1,2,1,-5.00074792160781,3.24383866973221,-1.10241023297708,
51580,11332,1,1,2,1,-5.00035363689182,3.24966479092836,-1.10233837212878,
51584,11336,1,1,2,1,-5.00074881567746,3.24394577182829,-1.10265699620111,
51588,11340,1,1,2,1,-5.00058698907067,3.2446775585413,-1.10237301732781,
51592,11344,1,1,2,1,-5.0007318283541,3.24837258085608,-1.10273455674344,
51596,11348,1,1,2,1,-5.0008833731599,3.24158580042422,-1.10301048898987,
51600,11352,1,1,2,1,-5.00038761153855,3.24433809146285,-1.10237949933279,
51604,11356,1,1,2,1,-5.00055837884185,3.24895954690874,-1.10260815764635,
51608,11360,1,1,2,1,-5.00035140171769,3.2420358620584,-1.1021349712829,
51612,11364,1,1,2,1,-5.00048372402601,3.24610690586269,-1.10250444556669,
51616,11368,1,1,2,1,-5.00075552119984,3.24623705819249,-1.10276383752455,
51620,11372,1,1,2,1,-5.00033799067293,3.24772601015866,-1.10212413068836,
51624,11376,1,1,2,1,-5.00074747457299,3.2448882702738,-1.10253238524332,
51628,11380,1,1,2,1,-5.00064510359797,3.24296718463302,-1.10232172008151,
51632,11384,1,1,2,1,-5.00047433629467,3.24646988883615,-1.10220325585259,
51636,11388,1,1,2,1,-5.0008797968813,3.24810808524489,-1.10272785122105,
51640,11392,1,1,2,1,-5.00081631793609,3.24163003824651,-1.10266068423842,
51644,11396,1,1,2,1,-5.00053692117023,3.24642262421548,-1.10238564606165,
51648,11400,1,1,2,1,-5.00061291709054,3.2492361497134,-1.10238452847458,
51652,11404,1,1,2,1,-5.00082928194603,3.24333366006613,-1.10269532943745,
51656,11408,1,1,2,1,-5.00058385982689,3.24777606874704,-1.10233434881535,
51660,11412,1,1,2,1,-5.0005328978568,3.24743730016053,-1.10232697274072,
51664,11416,1,1,2,1,-5.00069964184667,3.24319605715573,-1.10244409586516,
51668,11420,1,1,2,1,-5.00034022584706,3.24998470023274,-1.10212882455404,
51672,11424,1,1,2,1,-5.00046897187677,3.24611272662878,-1.1022239312133,
51676,11428,1,1,2,1,-5.00048774733944,3.24240466579795,-1.1022291838725,
51680,11432,1,1,2,1,-5.00076088561775,3.24775325134397,-1.10272986287777,
51684,11436,1,1,2,1,-5.00051233425483,3.2467117998749,-1.10233781333525,
51688,11440,1,1,2,1,-5.00035542503112,3.24290338903666,-1.10220660861378,
51692,11444,1,1,2,1,-5.00085118665247,3.24596185237169,-1.10259407604933,
51696,11448,1,1,2,1,-5.00066879644372,3.24704498052597,-1.10271388138273,
51700,11452,1,1,2,1,-5.00073406352822,3.24573623947799,-1.10264336163891,
51704,11456,1,1,2,1,-5.00032100334957,3.25019843876362,-1.10207495685749,
51708,11460,1,1,2,1,-5.00057044878213,3.24373156763613,-1.1023128911437,
51712,11464,1,1,2,1,-5.00053558006575,3.24443331919611,-1.10240185107409,
51716,11468,1,1,2,1,-5.00061425819502,3.24463099241257,-1.1024960636637,
51720,11472,1,1,2,1,-5.00055837884185,3.24259302578866,-1.10249069924579,
51724,11476,1,1,2,1,-5.00071126475213,3.24571714736521,-1.10244152541491,
51728,11480,1,1,2,1,-5.00042873874249,3.24393110349774,-1.10232395525564,
51732,11484,1,1,2,1,-5.00072914614514,3.24725895188749,-1.10258390600704,
51736,11488,1,1,2,1,-5.00047746553845,3.24557442218065,-1.10228819246955,
51740,11492,1,1,2,1,-5.0005628491901,3.24120419099927,-1.10238039340244,
51744,11496,1,1,2,1,-5.00090438379669,3.24744405224919,-1.10267264242002,
51748,11500,1,1,2,1,-5.00052082791651,3.24259675107896,-1.10252534444481,
51752,11504,1,1,2,1,-5.00066432609546,3.24199558235705,-1.10256926561648,
51756,11508,1,1,2,1,-5.00053692117023,3.24760610237718,-1.10222896035509,
51760,11512,1,1,2,1,-5.00083732857289,3.24316811747849,-1.10270963455189,
51764,11516,1,1,2,1,-5.00043365612556,3.24534042738378,-1.10230629738001,
51768,11520,1,1,2,1,-5.00040549293157,3.24660819023848,-1.10228640433025,
51772,11524,1,1,2,1,-5.00033977881223,3.24413366615772,-1.10226069982774,
51776,11528,1,1,2,1,-5.00074032201578,3.2439820934087,-1.10255406643239,
51780,11532,1,1,2,1,-5.00056910767766,3.24555300176144,-1.10237815822831,
51784,11536,1,1,2,1,-5.00035363689182,3.24286869727075,-1.10255283708662,
51788,11540,1,1,2,1,-5.00048417106083,3.24340490624309,-1.10248712296718,
51792,11544,1,1,2,1,-5.00056240215528,3.24221537448466,-1.1023916810318,
51796,11548,1,1,2,1,-5.00062766923978,3.24129732325673,-1.10241112704674,
51800,11552,1,1,2,1,-5.0006155992995,3.24517814442515,-1.10236418838999,
51804,11556,1,1,2,1,-5.00056776657318,3.24319349601865,-1.10227925177303,
51808,11560,1,1,2,1,-5.00062006964775,3.24127520434558,-1.10255194301697,
51812,11564,1,1,2,1,-5.00056508436423,3.24597675353289,-1.10235155965616,
51816,11568,1,1,2,1,-5.00035408392665,3.24346148408949,-1.10233155484769,
51820,11572,1,1,2,1,-5.0005382622747,3.24058858677745,-1.10233714278301,
51824,11576,1,1,2,1,-5.00056419029458,3.24717978946865,-1.10234138961386,
51828,11580,1,1,2,1,-5.00065896167756,3.23995319195092,-1.1024891346239,
51832,11584,1,1,2,1,-5.0005047346628,3.24230943806469,-1.10234172488998,
51836,11588,1,1,2,1,-5.00052306309064,3.24443029239774,-1.10220470871577,
51840,11592,1,1,2,1,-5.0007018770208,3.2422305084765,-1.10256300712891,
51844,11596,1,1,2,1,-5.00059414162788,3.24676977470517,-1.10240084524574,
51848,11600,1,1,2,1,-5.00065627946861,3.24277090840042,-1.10252925599954,
51852,11604,1,1,2,1,-5.00079620136895,3.24124842882156,-1.10260312850456,
51856,11608,1,1,2,1,-5.00059995308061,3.2481923699379,-1.10232361997952,
51860,11612,1,1,2,1,-5.0004130925236,3.24491271749139,-1.10228171046457,
51864,11616,1,1,2,1,-5.00025484219541,3.24043864384294,-1.10230294461881,
51868,11620,1,1,2,1,-5.00052708640407,3.2438775524497,-1.10226137037998,
51872,11624,1,1,2,1,-5.00066522016511,3.24141071178019,-1.10233390178052,
51876,11628,1,1,2,1,-5.00072199358794,3.24445264413953,-1.10244051958656,
51880,11632,1,1,2,1,-5.0007354046327,3.24334925971925,-1.10244856621343,
51884,11636,1,1,2,1,-5.00082391752813,3.24277160689235,-1.10269823516382,
51888,11640,1,1,2,1,-5.00035766020525,3.24336974881589,-1.10258468831798,
51892,11644,1,1,2,1,-5.00056329622493,3.24379303492606,-1.10264436746727,
51896,11648,1,1,2,1,-5.00072333469241,3.24334995821118,-1.10249416376569,
51900,11652,1,1,2,1,-5.00061157598607,3.24703403748572,-1.10250601018858,
51904,11656,1,1,2,1,-5.00041800990668,3.24007379822433,-1.10232373173823,
51908,11660,1,1,2,1,-5.00065136208553,3.24213458225131,-1.1023900046512,
51912,11664,1,1,2,1,-5.00065270319,3.24491411447525,-1.1025850235941,
51916,11668,1,1,2,1,-5.00088069095095,3.23952361941338,-1.10268672401705,
51920,11672,1,1,2,1,-5.00039968147884,3.24462191201746,-1.10254210825079,
51924,11676,1,1,2,1,-5.0004220332201,3.24718561023474,-1.10231210883275,
51928,11680,1,1,2,1,-5.00047925367775,3.23883933015168,-1.10227433438994,
51932,11684,1,1,2,1,-5.00096249832399,3.24652553535998,-1.10269063557177,
51936,11688,1,1,2,1,-5.00062990441391,3.24605451896787,-1.1022975802009,
51940,11692,1,1,2,1,-5.00040817514052,3.24254552833736,-1.10237838174572,
51944,11696,1,1,2,1,-5.0005328978568,3.24674462899566,-1.10225544716854,
51948,11700,1,1,2,1,-5.00036838904106,3.24250129051507,-1.10229053940239,
51952,11704,1,1,2,1,-5.00042471542906,3.24444659054279,-1.10254166121597,
51956,11708,1,1,2,1,-5.0006755019661,3.24499187991023,-1.10250556315376,
51960,11712,1,1,2,1,-5.00023472562827,3.24154039844871,-1.10210312005153,
51964,11716,1,1,2,1,-5.00076937927943,3.24481446295977,-1.10254065538761,
51968,11720,1,1,2,1,-5.00072333469241,3.24499746784568,-1.10240352745469,
51972,11724,1,1,2,1,-5.00063213958803,3.24332341551781,-1.10240229810892,
51976,11728,1,1,2,1,-5.00062543406565,3.24507104232907,-1.10260972226825,
51980,11732,1,1,2,1,-5.00040281072261,3.24129592627287,-1.10248008216867,
51984,11736,1,1,2,1,-5.00072556986654,3.24578629806638,-1.10247684116618,
51988,11740,1,1,2,1,-5.00058117761794,3.24452319182456,-1.10239872183031,
51992,11744,1,1,2,1,-5.00070455922975,3.24038043618202,-1.10269097084789,
51996,11748,1,1,2,1,-5.00083062305051,3.24457744136453,-1.10278507167879,
52000,11752,1,1,2,1,-5.00049892321007,3.24368965812027,-1.10227444614865,
52004,11756,1,1,2,1,-5.00056419029458,3.24079114943743,-1.10239525731041,
52008,11760,1,1,2,1,-5.00046271338922,3.2450424041599,-1.10242599095471,
52012,11764,1,1,2,1,-5.00019851580741,3.24527197517455,-1.10206735726544,
52016,11768,1,1,2,1,-5.00063750400594,3.24295391328633,-1.10244174893233,
52020,11772,1,1,2,1,-5.00058162465277,3.24817094951868,-1.10244856621343,
52024,11776,1,1,2,1,-5.00055390849359,3.24565591290593,-1.1024002864522,
52028,11780,1,1,2,1,-5.00063705697112,3.2449490390718,-1.10244543696964,
52032,11784,1,1,2,1,-5.00033799067293,3.24918259866536,-1.10232283766858,
52036,11788,1,1,2,1,-5.0005928005234,3.24670202098787,-1.10233211364122,
52040,11792,1,1,2,1,-5.0007617796874,3.24132386595011,-1.10254590804682,
52044,11796,1,1,2,1,-5.00074613346851,3.24844103306532,-1.10252780313636,
52048,11800,1,1,2,1,-5.00076759114013,3.24486941099167,-1.10262715662646,
52052,11804,1,1,2,1,-5.00057491913039,3.24056879617274,-1.10259876991501,
52056,11808,1,1,2,1,-5.00040862217534,3.24416439980268,-1.10222191955658,
52060,11812,1,1,2,1,-5.00050518169763,3.24408733285964,-1.10247326488757,
52064,11816,1,1,2,1,-5.00087443246339,3.241773461923,-1.10262771542,
52068,11820,1,1,2,1,-5.00027987614563,3.24558396823704,-1.10215631719584,
52072,11824,1,1,2,1,-5.00082615270225,3.24237789027393,-1.10253719086771,
52076,11828,1,1,2,1,-5.00051903977721,3.24371596798301,-1.10245571877064,
52080,11832,1,1,2,1,-5.00045556083201,3.24545730836689,-1.10231579687006,
52084,11836,1,1,2,1,-5.00069025411534,3.24211409315467,-1.10269935275088,
52088,11840,1,1,2,1,-5.00078279032419,3.24407895095646,-1.10272673363398,
52092,11844,1,1,2,1,-5.00046316042404,3.2439308706671,-1.10230227406657,
52096,11848,1,1,2,1,-5.00063884511042,3.24309919960797,-1.10241816784525,
52100,11852,1,1,2,1,-5.00060978784677,3.2460386864841,-1.1022975802009,
52104,11856,1,1,2,1,-5.00032547369782,3.2466221600771,-1.10211206074806,
52108,11860,1,1,2,1,-5.00050607576728,3.24218068271875,-1.10230775024319,
52112,11864,1,1,2,1,-5.00028032318046,3.24697233736515,-1.10208456810625,
52116,11868,1,1,2,1,-5.0006755019661,3.24628059752285,-1.1025354027284,
52120,11872,1,1,2,1,-5.0005646373294,3.24331573210657,-1.10264962012648,
52124,11876,1,1,2,1,-5.00059324755823,3.24846734292805,-1.10263084466378,
52128,11880,1,1,2,1,-5.00032413259335,3.24453017674387,-1.10220448519836,
52132,11884,1,1,2,1,-5.00051054611553,3.2402160577476,-1.10266683096728,
52136,11888,1,1,2,1,-5.00062588110048,3.24956653639674,-1.10258032972843,
52140,11892,1,1,2,1,-5.00078904881175,3.24287032708526,-1.10246901805672,
52144,11896,1,1,2,1,-5.00046092524991,3.24600166641176,-1.10250612194729,
52148,11900,1,1,2,1,-5.00043812647382,3.24853393249214,-1.10233803685266,
52152,11904,1,1,2,1,-5.00066790237407,3.24716698378325,-1.10244085486267,
52156,11908,1,1,2,1,-5.00048730030461,3.24559630826116,-1.10258480007669,
52160,11912,1,1,2,1,-5.00061336412537,3.24682868085802,-1.10257060672096,
52164,11916,1,1,2,1,-5.00041264548877,3.24070849455893,-1.10224237139987,
52168,11920,1,1,2,1,-5.00065940871238,3.24254389852285,-1.10233032550191,
52172,11924,1,1,2,1,-5.00082481159778,3.24776978231967,-1.10263039762895,
52176,11928,1,1,2,1,-5.00067505493127,3.24288220144808,-1.1027166753504,
52180,11932,1,1,2,1,-5.00043902054347,3.24459956027567,-1.10241179759898,
52184,11936,1,1,2,1,-5.0006209637174,3.2462771050632,-1.10238430495717,
52188,11940,1,1,2,1,-5.00052887454337,3.24227451346815,-1.10236117090492,
52192,11944,1,1,2,1,-5.00057089581696,3.24486009776592,-1.10250265742739,
52196,11948,1,1,2,1,-5.00072020544864,3.24351130984724,-1.10252456213387,
52200,11952,1,1,2,1,-5.00047388925985,3.24428733438253,-1.1023625120094,
52204,11956,1,1,2,1,-5.00055882587667,3.24788643047214,-1.10246443594975,
52208,11960,1,1,2,1,-5.00080201282168,3.24511295184493,-1.10274193281807,
52212,11964,1,1,2,1,-5.00053423896128,3.23980185203254,-1.10229366864617,
52216,11968,1,1,2,1,-5.00056419029458,3.24854534119368,-1.10233881916361,
52220,11972,1,1,2,1,-5.00069427742876,3.2417590264231,-1.10249148155673,
52224,11976,1,1,2,1,-5.0007354046327,3.23965074494481,-1.10265286112897,
52228,11980,1,1,2,1,-5.00052842750855,3.24560492299497,-1.10239045168603,
52232,11984,1,1,2,1,-5.00032726183712,3.24566336348653,-1.10227589901183,
52236,11988,1,1,2,1,-5.00055971994632,3.24341910891235,-1.10244141365621,
52240,11992,1,1,2,1,-5.0006491269114,3.24506941251457,-1.10254959608413,
52244,11996,1,1,2,1,-5.00076580300083,3.24261956848204,-1.10263989711901,
52248,12000,1,1,2,1,-5.00045332565788,3.24398023076355,-1.10220672037249,
52252,12004,1,1,2,1,-5.00043455019522,3.24689503759146,-1.10247281785274,
52256,12008,1,1,2,1,-5.00060799970746,3.24119371362031,-1.10230529155165,
52260,12012,1,1,2,1,-5.00054630890156,3.24472063221037,-1.10242297346963,
52264,12016,1,1,2,1,-5.00014531866319,3.24691529385746,-1.10204567607638,
52268,12020,1,1,2,1,-5.00049579396629,3.24329943396151,-1.10222471352424,
52272,12024,1,1,2,1,-5.00026378289192,3.24362516403198,-1.10204858180275,
52276,12028,1,1,2,1,-5.00062230482188,3.24674672447145,-1.10259977574336,
52280,12032,1,1,2,1,-5.00029239312074,3.24745080433786,-1.10213519480031,
52284,12036,1,1,2,1,-5.00041532769772,3.24235437437892,-1.10234004850938,
52288,12040,1,1,2,1,-5.00042069211563,3.24786594137549,-1.10226025279292,
52292,12044,1,1,2,1,-5.00046226635439,3.24709946289659,-1.10233278419346,
52296,12048,1,1,2,1,-5.00069338335911,3.2424780074507,-1.10235033031038,
52300,12052,1,1,2,1,-5.00068891301086,3.2449453137815,-1.10261128689014,
52304,12056,1,1,2,1,-5.00084269299079,3.24757257476449,-1.10263375039015,
52308,12060,1,1,2,1,-5.00044080868277,3.24240606278181,-1.10222337241976,
52312,12064,1,1,2,1,-5.00064778580692,3.24525171890855,-1.10237379963876,
52316,12068,1,1,2,1,-5.00062006964775,3.24662681668997,-1.1023113265218,
52320,12072,1,1,2,1,-5.00035274282217,3.24002560228109,-1.10240978594226,
52324,12076,1,1,2,1,-5.00062006964775,3.24473856016994,-1.10251550967864,
52328,12080,1,1,2,1,-5.00047791257328,3.24622704647481,-1.10233490760888,
52332,12084,1,1,2,1,-5.0003603424142,3.24156577698886,-1.10220437343965,
52336,12088,1,1,2,1,-5.00057760133934,3.24493669904768,-1.10234977151685,
52340,12092,1,1,2,1,-5.00062990441391,3.25008458457887,-1.10249919290748,
52344,12096,1,1,2,1,-5.00044885530963,3.24395857751369,-1.10252076233785,
52348,12100,1,1,2,1,-5.00052574529959,3.24590527452528,-1.10251718605924,
52352,12104,1,1,2,1,-5.000680866384,3.24984570033848,-1.10261687482546,
52356,12108,1,1,2,1,-5.00051367535931,3.24529688805342,-1.10250712777565,
52360,12112,1,1,2,1,-5.00058117761794,3.24313691817224,-1.10258200610903,
52364,12116,1,1,2,1,-5.00052216902099,3.24533740058541,-1.10229523326806,
52368,12120,1,1,2,1,-5.00088426722955,3.24556999839842,-1.1027662962161,
52372,12124,1,1,2,1,-5.00078413142867,3.2400181517005,-1.10278160715889,
52376,12128,1,1,2,1,-5.00057223692143,3.24643705971539,-1.10242107357162,
52380,12132,1,1,2,1,-5.0003567661356,3.24785569682717,-1.1022223665914,
